label,x_px,y_px,area_px,circularity,eq_diam_px,eq_diam_nm,refined_diam_px,refined_diam_nm,mean_intensity,max_intensity
178,207.97540983606558,226.2155255544841,2074.0,0.8397922342801225,51.38773020654568,138.63998507884375,57.71237392427439,155.70336785777837,34227.71600771456,50372.0
179,1517.2066715010878,405.09354604786074,2758.0,0.6893416567617948,59.25870960778322,159.8752578250305,59.25870960778321,159.8752578250305,35845.62944162437,52942.0
180,125.70215574131105,888.1104267487901,2273.0,0.5927256846731247,53.79659362062829,145.1389058609655,53.79659362062829,145.1389058609655,37339.51077870656,57825.0
181,206.95580808080808,521.1224747474747,1584.0,0.8656447947983689,44.90892382211466,121.16068375815959,62.411889004067035,168.38228358185256,33216.76325757576,49858.0
182,491.4325730292117,824.765106042417,2499.0,0.7617764483732649,56.40767343449978,152.18339031240566,59.878914876622844,161.54852202393832,37005.737494998,55255.0
183,1214.1663965424095,138.59751485683415,3702.0,0.5229811126100693,68.65517310887485,185.22616463389565,70.06348435213381,189.02567570330888,37480.34683954619,58339.0
184,227.13155001832172,287.2685965555148,2729.0,0.7028195175126464,58.94633760957723,159.03250316363062,58.94633760957722,159.0325031636306,34474.25687064859,50372.0
185,348.42701798410707,322.3383521539105,2391.0,0.6577902611635983,55.17531831772042,148.8585947957443,50.648112712163865,136.64455624840116,34343.626934337095,52942.0
186,396.1820652173913,136.75883152173913,1472.0,0.8003706498924469,43.292131038448076,116.79870617124985,52.17256817453998,140.75741512945493,33438.98233695652,50629.0
187,693.7953727506426,1007.6077120822622,1945.0,0.6631396957091226,49.7639519583191,134.25916126738827,41.59755984208212,112.22688864915021,38065.20154241645,54998.0
188,888.4007336084366,295.01467216872993,2181.0,0.7925026238426939,52.69663601281765,142.171308231701,48.3728094681762,130.50597012038196,35684.70334708849,51657.0
189,1123.4921739130434,1004.5640579710144,1725.0,0.8621143911511241,46.865106579076034,126.43830834182083,47.82644209864682,129.03191466678126,35341.44811594203,51400.0
190,513.414852752881,47.60435339308579,1562.0,0.8459474345226242,44.59596583634359,120.3163481491881,56.48822339270187,152.40070765563826,32165.475032010243,47288.0
191,813.0374275171323,135.37163943068003,1897.0,0.7542283645312416,49.146062063634396,132.59214376272053,49.14606206363439,132.5921437627205,33513.5044807591,50886.0
192,660.4019138755981,397.85885167464113,1254.0,0.6815735179635185,39.958007821935944,107.80350846295744,36.67940205193094,98.95809238394554,41623.95773524721,60138.0
193,577.48045178106,709.2536924413554,1151.0,0.7429664843657428,38.28183271462029,103.28132211742839,36.71129598786664,99.04413967158519,37410.8045178106,56797.0
194,1457.26836492891,293.58116113744074,1688.0,0.6853820229004778,46.35977083110911,125.07495292066591,38.752013566516844,104.54983244137713,33884.7191943128,50886.0
195,435.5145728643216,436.9788944723618,995.0,0.80631828394164,35.593164329846914,96.0275099087806,31.21246718155806,84.20873945846914,36999.73467336683,55769.0
196,333.6668539325843,457.988202247191,1780.0,0.6350210679708276,47.60636921283317,128.4381756266869,44.67674649204344,120.53428789581386,36199.4606741573,51914.0
197,137.67732386027234,990.4582593250444,1689.0,0.48274786028177447,46.37350095752627,125.11199570332928,37.812239242290644,102.01439649656079,34925.98046181172,53456.0
198,435.26076158940396,402.05298013245033,1208.0,0.7618831960719713,39.21827851958926,105.80777798357028,36.000368487212704,97.1261141490209,34529.269039735096,53199.0
199,480.85750209555744,348.3336127409891,1193.0,0.8406851648625865,38.97402695217738,105.14880679481841,43.770830269368446,118.09019840033453,36061.645431684825,55769.0
200,281.8556763285024,514.7010869565217,1656.0,0.7422650762192325,45.91823914395487,123.88373575125874,44.03441394830544,118.80132607941223,36012.590579710144,51143.0
201,607.3161764705883,1007.0011312217194,1768.0,0.7410123012004206,47.445626933277715,128.00450581582862,44.52589604507601,120.12730545793148,37319.510746606335,53970.0
202,575.9501116902458,529.7222635889799,1343.0,0.7789222308297168,41.351671170332686,111.56350068386398,42.19991057895489,113.851982749174,34377.14668652271,51914.0
203,555.3348066298342,742.4618784530387,905.0,0.7648179020296452,33.94527637220416,91.58164003009706,29.767396203317496,80.31005356485434,35512.004419889505,54741.0
205,610.1334951456311,710.120145631068,824.0,0.8423809340781054,32.390575556198044,87.38718160457783,34.38384174427176,92.76485431870569,38849.10558252427,54741.0
206,455.39484286865434,1008.8952457695407,1241.0,0.7332649899769591,39.75034936973935,107.24326257160719,33.227215114192376,89.6443682008819,40834.83561643836,57568.0
207,838.1381156316917,320.7237687366167,934.0,0.8761710884184879,34.484862400517734,93.03739996760481,42.2660621216602,114.0304543192695,32296.14989293362,48573.0
208,1383.3803967327888,237.50408401400233,857.0,0.9022135866716405,33.032806266468405,89.11986868243045,37.09838242234144,100.08846790488342,31600.803967327887,48059.0
209,1052.1580432737535,1011.1608654750705,1063.0,0.7354608429035878,36.78931415579092,99.25462644719144,31.506745969318374,85.00268008554343,40303.547507055504,57054.0
210,255.75962660443406,181.92065344224036,857.0,0.7541769083687939,33.032806266468405,89.11986868243045,33.0328062664684,89.11986868243044,34336.93932322054,49858.0
211,896.3960047003525,577.4183313748531,851.0,0.8030648470438445,32.91696906717907,88.80734918572377,39.66916785019016,107.02424132638505,34215.42773207991,48830.0
212,42.609403254972875,1056.7902350813742,1106.0,0.48887456521964506,37.526030118800065,101.24222717811308,29.058618194557997,78.39782719946191,37518.51446654611,62451.0
