label,x_px,y_px,x_init_px,y_init_px,center_offset_px,area_px,circularity,eq_diam_px,eq_diam_nm,refined_diam_px,refined_diam_nm,radius_change_factor,quality_score,gradient_sharpness,profile_symmetry,edge_contrast,center_quality,angular_variance,angular_cv,mean_intensity,max_intensity
90,1341.229609929078,524.3609319019312,1341.229609929078,525.5964539007092,1.2355219987780401,5640.0,0.8183400096565905,84.7412003237287,457.2491109427851,88.21776238829193,476.00804882761724,0.04102564102467273,0.612557216684176,2698.6809660526774,0.9002647075383852,0.11686360295463812,0.33709272036505533,56545824.27823345,0.19665428518214445,46581.62056737589,60217.0
92,641.1957911561002,998.8766648907832,641.1957911561002,998.8766648907832,0.0,3754.0,0.7791523296109956,69.13567278139269,373.0443372640221,66.29933748779709,357.73995419678016,0.04102564102445419,0.5784632046908258,2077.2495684566575,0.9645770161289051,0.0703927973714734,0.4377542052238929,34386142.75106707,0.12843869643434766,47005.1747469366,60421.0
93,807.7282003710575,974.9783791416352,807.7282003710575,973.7428571428571,1.2355219987780401,5390.0,0.8869084340353429,82.84178381784477,447.0001823778414,86.24042110267942,465.3386513984707,0.04102564102465047,0.7258970142420178,4069.4674368249907,0.9198383803065392,0.17385725305920788,0.43469062847390993,25358734.626584973,0.13004866783320126,44628.840074211505,60250.0
94,634.8804410911201,923.9199071387116,634.8804410911201,923.9199071387116,0.0,5169.0,0.879490068261716,81.12567538539237,437.7403530147617,81.12567538539236,437.74035301476164,1.7517086480133631e-16,0.6552677814191785,3101.9746054895663,0.9436675967329708,0.1275426646229649,0.5540710164349126,10537744.564385701,0.08048227940785481,45364.24414780422,59389.0
95,870.6082602954004,568.8849261883933,871.8437822941785,566.4138821908371,2.762711176964211,5806.0,0.8695566035404189,85.97923468333708,463.92933388139073,87.74291129222604,473.44583303793206,0.02051282051234326,0.6430570192229793,2922.7687496634117,0.9413400590746926,0.12358866417372295,0.32863417813414203,71427691.10751794,0.20428971377159064,47381.5187736824,62438.0
96,1239.7925347492335,677.9573713029904,1238.5570127504554,680.4284153005465,2.76271117696411,5490.0,0.8024390670626923,83.60672879975657,451.1276954595905,83.60672879975657,451.1276954595905,0.0,0.731892601852468,4087.982791698359,0.9344332760285955,0.16637006502335314,0.313770208987126,92314732.6285883,0.21870457148499714,47772.161566484516,62032.0
97,356.89998029963544,121.33131354292108,355.66445830085735,122.56683554169915,1.747291967282279,5132.0,0.8923249818447276,80.83480279917094,436.1708539878506,84.15110240118821,454.0650428694034,0.04102564102462595,0.7095551849907787,4029.018078746381,0.8992339107134938,0.1661738099733521,0.35747828112798546,52475202.18791723,0.17973727434422146,44997.90432579891,60463.0
100,1062.4184143222506,1000.8005115089514,1062.4184143222506,1000.8005115089514,0.0,3910.0,0.7853672629310812,70.55754119804973,380.7164975226727,73.4522095548928,396.33563588257726,0.041025641024478185,0.4701931628430079,740.4169594465068,0.9760821674418606,0.03160864490322312,0.25457418226899453,150680500.75648174,0.2928128104299889,47880.22762148338,60338.0
101,173.35032679738563,215.04784692875006,173.35032679738563,213.812324929972,1.2355219987780686,5355.0,0.8777987322777643,82.57237892937805,445.54651939850595,84.26617131767298,454.68593518103944,0.020512820512323712,0.6967519768271689,3716.078794847506,0.9107940977593361,0.15536457113692306,0.3274283822036196,73571501.15416214,0.20541029866437324,46446.191036414566,62916.0
104,1273.059993491411,591.208744497058,1271.824471492633,592.444266495836,1.747291967282219,6244.0,0.759967361527546,89.16337654736027,481.110422075543,90.9923688867933,490.9793538104259,0.02051282051236037,0.8241686593322761,5529.495857764963,0.9293259119657622,0.2357386002574524,0.3034280292956939,106443468.48883882,0.22956744382553046,48926.84593209481,64853.0
105,1350.3881038998525,179.47950671019223,1346.6815379035183,179.47950671019223,3.7065659963341204,5514.0,0.6279154080661368,83.78927645987693,452.1126916004977,82.07052207095637,442.8385851061285,0.02051282051233096,0.7300833193060641,3642.3002799502992,0.9467399746128948,0.1550379961120965,0.31731334818844087,85176583.76493278,0.21514589780387564,46105.3505622053,61198.0
106,56.564193327449395,109.83103383103384,55.32867132867133,109.83103383103384,1.2355219987780686,5291.0,0.8641680328485749,82.0774660378459,442.87605357099005,82.0774660378459,442.87605357099005,0.0,0.6195835158233755,2488.1996662229203,0.9523061536484398,0.10453543029521131,0.35932883147660516,48609524.79059457,0.1782966220357709,44461.0738990739,59906.0
107,149.58044792202855,584.5762143951501,147.10940392447242,585.8117363939282,2.7627111769641606,5402.0,0.8694512802982302,82.93394974712919,447.4974940640521,88.0375774238756,475.0358013910707,0.06153846153697752,0.6001630665020238,2381.910305284707,0.9269476119222132,0.1017732331609269,0.2988435891638162,72736791.2119432,0.23462320633949854,45125.76268048871,60082.0
108,608.7345115925503,478.7332414970677,608.7345115925503,477.4977194982896,1.235521998778097,5262.0,0.8807181367326815,81.85222345420084,441.66068288088053,90.24732329565734,486.95921445840673,0.10256410256159652,0.6346841756972437,2801.144382677416,0.9085335465862527,0.12400921707767788,0.35962425061544356,34389103.92845181,0.178068010788663,42413.44317749905,58782.0
110,1476.657653146319,391.4439861979432,1475.422131147541,392.6795081967213,1.747291967282259,4880.0,0.8500422951590174,78.82517984950998,425.32727018738143,77.20825308336619,416.6026082348198,0.020512820512300012,0.6571328592412493,2872.1494432403665,0.9470235645623512,0.114829318465372,0.40215127273127715,39011039.28917033,0.14866264707017685,46108.39487704918,60688.0
111,19.930594594594595,381.62875675675673,19.930594594594595,381.62875675675673,0.0,4625.0,0.45132447889464755,76.73807981960539,414.06563323302134,100.34979668717628,541.4704434585664,0.30769230768428846,0.6056755985216647,1070.090359017696,0.9912948956662851,0.040715461769265444,0.21064938918538142,221891057.1762619,0.37472247788952884,44067.893405405404,59839.0
112,402.51678683018383,932.4935352789065,403.75230882896193,932.4935352789065,1.235521998778097,5414.0,0.859909635607705,83.02601336446409,447.9942536923763,86.43220878454467,466.3735051259097,0.041025641024652774,0.7006908832669463,3776.497126564086,0.943262302780771,0.15011346971466685,0.34723052335185767,54923805.68174183,0.1879931148756396,45622.51902475065,59350.0
113,1081.8853847540097,195.8938388126184,1081.8853847540097,194.65831681384034,1.2355219987780686,5549.0,0.7783064789942946,84.05478114738874,453.5453097585146,87.50318242523032,472.1522968255305,0.04102564102466479,0.5653398190739959,2028.0426387138757,0.9484425122781178,0.08362905723424888,0.29266305575800605,71316620.98634574,0.24168986495749184,45433.15984862137,60613.0
114,980.7423474559092,55.33441314412009,980.7423474559092,52.863369146563954,2.471043997556137,4933.0,0.8760610725420107,79.25207047250285,427.6306994176451,77.626386975631,418.85878763471896,0.020512820512302913,0.5887956776094443,2236.09859762452,0.9545133536300723,0.09204899327976551,0.38318017964185375,42594820.00678993,0.16097383244996336,45545.01013581999,59613.0
115,840.393478365098,268.5497215592681,837.9224343675418,268.5497215592681,2.471043997556194,5028.0,0.8533430130588511,80.01155185926841,431.7287318687963,81.6528144615098,440.5847058558485,0.020512820512307694,0.7046108311322901,3616.9287640008974,0.9313459492976172,0.15454514156521762,0.2742875886586067,120091511.36018994,0.26458084191503634,46706.684964200474,61589.0
116,1260.1067871122511,380.57875312527676,1261.3423091110292,383.0497971228329,2.7627111769641606,5422.0,0.7230289823917293,83.08733243734602,448.3251209854048,86.49604351169867,466.71794646172907,0.04102564102465344,0.6436836877144863,2797.2195092480006,0.9619920626726972,0.10737419051793962,0.2800135926070335,92026752.61842641,0.25712552047549475,46089.49778679454,60924.0
120,664.3573931324457,545.2507053671499,664.3573931324457,544.0151833683718,1.2355219987780401,4281.0,0.8408790691708931,73.82911682399588,398.36936343242166,78.37244709008792,422.8844011821091,0.06153846153679433,0.5968708801097005,2514.566749145975,0.9401634597082081,0.10158352796319389,0.5355296758768137,8555158.602256324,0.08673101511372212,40481.53819201121,56373.0
121,516.9076463180536,433.48173706686305,518.1431683168316,431.0106930693069,2.7627111769641606,5050.0,0.8491191496851134,80.18640596081465,432.6722148755425,83.47610466689935,450.4228698447955,0.041025641024617636,0.6594069696942535,3125.586298359583,0.9558701533306381,0.12606722406948484,0.2729321933698735,95685323.96660863,0.26639136909906974,43913.916435643565,60033.0
122,977.1957868649318,454.3704259566123,977.1957868649318,455.6059479553903,1.2355219987780401,4842.0,0.6879808068670542,78.5176787456663,423.6680465062286,88.18139305282523,475.811806076226,0.12307692307378804,0.6148604926329251,2596.014260317246,0.9304708043615032,0.1144280075936797,0.29711275091226913,63319252.60824327,0.23657256274917604,42119.19041718298,64626.0
123,208.1552200025834,517.8931121961913,209.39074200136147,516.6575901974132,1.7472919672822391,4407.0,0.8787774324763272,74.9077210549611,404.1893284999908,77.98085832901077,420.7714547974262,0.041025641024545464,0.6877135095256858,3458.080972883321,0.9284369515340455,0.14155859426354342,0.41465643921899664,25123411.339468308,0.14116350439016334,42147.39732244157,58411.0
124,19.553582554517135,183.14080996884735,19.553582554517135,183.14080996884735,0.0,3210.0,0.7486373115588122,63.9304226374257,344.95769237970075,59.99624278281489,323.72952669479605,0.061538461536536346,0.5297099834285622,1268.4252965898932,0.9701835309317777,0.03996043719107435,0.40232800000353325,44709707.80642238,0.14855341909865033,46196.107476635516,59234.0
125,495.69830699777015,324.520737363516,493.227263000214,325.75625936229403,2.7627111769641606,4673.0,0.7807866298440003,77.13526037129463,416.2087519692427,81.88204562491276,441.82159824427305,0.06153846153686591,0.5636347082104138,1683.3145609290416,0.9590831282253177,0.0702487493411626,0.2578302963139295,113705868.05552194,0.28785201518072107,44821.32270490049,60301.0
126,962.6566397585859,576.3924113829256,963.892161757364,576.3924113829256,1.2355219987780401,4006.0,0.8897329941981968,71.41846831323858,385.36191387862215,75.81345097866864,409.0764931942296,0.061538461536738184,0.6087814880438853,2717.5120635365274,0.9298393474693428,0.10911477707652188,0.5085505697786658,10756001.256582558,0.09663727845890047,41732.88517224164,56348.0
127,859.966624805637,722.3566497183937,857.4955808080808,723.5921717171717,2.762711176964211,4752.0,0.8737841632721606,77.78453777314289,419.7121424524576,79.38011803515607,428.3216222976362,0.020512820512293074,0.7389116646315892,4228.6863270214435,0.9482746255005288,0.16852787239938805,0.2804854916294392,106521728.37023655,0.25652467947295493,45513.505681818184,60575.0
128,1415.5592526234964,974.1783977476324,1415.5592526234964,974.1783977476324,0.0,3907.0,0.7971209256321635,70.5304678935301,380.57041457394655,70.5304678935301,380.57041457394655,0.0,0.6163879600239555,2566.1631693940362,0.9422628991637867,0.1030508425514774,0.5015421344419141,14086763.987669278,0.09938504291623274,42326.99590478628,57788.0
129,1007.0753682511803,246.54304953223246,1005.8398462524023,249.0140935297886,2.7627111769641606,4683.0,0.8412160457086669,77.21774917721163,416.65384754287385,77.21774917721163,416.65384754287385,0.0,0.5809302473113023,2144.005093160062,0.9639461818092617,0.07865522952435923,0.36861822910856257,42750369.00336516,0.1712833823813656,44770.386931454195,60568.0
130,1418.8150127226463,739.5933842239185,1418.8150127226463,739.5933842239185,0.0,3930.0,0.872853386719649,70.7377650962284,381.6889550391821,73.63982725402238,397.3479890920716,0.04102564102448098,0.5221734561831948,1849.3995938794435,0.9323921403848289,0.07026019840385318,0.37602254468313345,34496602.872148745,0.16594150115192685,43254.44300254453,59152.0
131,1282.3408977043716,859.7472756424075,1284.8119417019277,858.5117536436295,2.76271117696411,4254.0,0.8376522351830404,73.59593075234108,397.11113103140457,73.59593075234108,397.11113103140457,0.0,0.6818343864746896,3324.19544697539,0.9284349929499242,0.13226820193441308,0.37180527973177296,42611312.45407172,0.16895798809565538,43577.24847202633,59600.0
133,21.8805787150564,273.0657184894556,21.8805787150564,273.0657184894556,0.0,4078.0,0.4200187766485842,72.05741366042771,388.8095543513457,89.79462317684067,484.51652157629223,0.2461538461470138,0.5769370940360294,970.5402393382667,0.987041835319425,0.030808739433209272,0.28390037706944066,109721451.37547767,0.2522362352324051,44324.85826385483,60986.0
137,1347.7020092786215,95.70029694985439,1346.4664872798435,94.46477495107632,1.7472919672822391,4088.0,0.6325560014893753,72.14570852710052,389.28597844178483,69.18588458752717,373.3152716339167,0.04102564102450372,0.6140119124225096,2554.019529434162,0.9426154697628543,0.09309307938550011,0.39400598045258073,38637778.333801225,0.15380325416668433,43815.08023483366,59728.0
141,905.1349735527085,989.0854981805583,903.8994515539305,991.5565421781143,2.76271117696411,3829.0,0.8428140762028676,69.82287745997681,376.7523768848667,69.82287745997681,376.7523768848667,0.0,0.6574346574195903,3091.6247999823454,0.9634131605435594,0.10959613736283078,0.29407800918671606,82211925.83374049,0.24004582755627946,43688.77226429877,59398.0
142,739.7601118916874,812.924892270497,737.2890678941312,814.1604142692751,2.762711176964211,4345.0,0.815884781661721,74.37893399259148,401.3360834052449,77.43037743844138,417.8011534936652,0.041025641024537755,0.6757838957949903,3406.1272396386817,0.9424057020128448,0.1333199004468557,0.31227834726835424,66454885.5302903,0.2202271335004399,43305.86029919448,58622.0
143,1079.5802103046346,504.57760756927235,1083.2867763009688,504.57760756927235,3.7065659963341204,4439.0,0.4886443798077989,75.17918820444517,405.6541190891914,69.01063942869581,372.36967854853975,0.08205128204909938,0.5250698789757434,1611.962490140686,0.935270100456592,0.06807561781489377,0.2371726263720374,162045977.78164452,0.3216338180745043,45352.92633476008,65114.0
145,87.04243119266054,189.11955275229357,87.04243119266054,189.11955275229357,0.0,3488.0,0.8539908718854183,66.64127498807512,359.5849908189054,65.27427447549923,352.208888443133,0.02051282051220488,0.5851207958758475,2281.1562385072357,0.9464312084548266,0.08703785351830778,0.42588172511839,26225468.42302025,0.13480697597954266,42991.94868119266,60433.0
146,1083.728235019754,421.383149872989,1087.4348010160882,421.383149872989,3.7065659963341204,4724.0,0.5373024728697657,77.55503600237002,418.4737899126682,79.14590853575196,427.0578676544665,0.020512820512291415,0.530360525896429,1466.091318076411,0.9651079543402367,0.05752618676186983,0.25849462784963295,104870404.1607422,0.28685523498836607,44576.15622353937,64893.0
147,728.7190250507786,1004.9823967501693,728.7190250507786,1004.9823967501693,0.0,2954.0,0.7253333360483718,61.32821222853044,330.91660738907143,55.0381391794504,296.9764425286538,0.10256410256075776,0.4977025056180145,860.1679260661325,0.9783247585109374,0.03265654813886878,0.3518895509473359,68923683.4201416,0.18418007789883503,47270.377454299254,61132.0
149,1199.1814444280806,753.4636082806214,1200.4169664268586,755.9346522781775,2.76271117696411,3336.0,0.8456360149143446,65.17305517801435,351.6627263211852,69.18370472743061,373.3035094794119,0.06153846153657292,0.6182018209601374,2898.0373238862403,0.9354315828065499,0.09994266990484847,0.3393778312493781,44808813.754103914,0.19465684199778815,42450.0404676259,57869.0
150,554.2628936803283,256.8890115058547,551.7918496827721,255.6534895070766,2.762711176964224,4098.0,0.6083964447069635,72.23389546691149,389.76182017722505,66.3070117362931,357.78136313704243,0.08205128204901033,0.6002334207269305,1838.1344379914915,0.9813359205734505,0.06645858088917528,0.38524727561325167,39731934.76492192,0.15957354231984144,42083.12103465105,65525.0
152,836.4710411784399,812.5276168661867,836.4710411784399,814.9986608637429,2.471043997556194,2987.0,0.8357671305561234,61.669818551086486,332.759857032509,65.46488430807642,353.237386696048,0.061538461536465756,0.577395757573678,2255.7146003774747,0.9484272212562361,0.08876560451922685,0.42636116305808863,20441136.704597794,0.13454293839229375,40496.620020087044,55235.0
155,938.33344,744.286401998778,938.33344,743.05088,1.2355219987780401,3125.0,0.8449674628861675,63.078313050504,340.359853907301,68.25396950592997,368.2868162791821,0.08205128204868053,0.5673720769790425,2362.9467330665852,0.9064877505839705,0.08443468168751538,0.3779931209143469,27663891.62092174,0.16455507909272232,41539.2224,57058.0
157,1206.8940162434078,61.66441749153204,1209.3650602409639,59.193373493975905,3.4945839345644782,3320.0,0.8475597571801963,65.0165770286374,350.8183968284325,67.68392377853021,365.2109464419067,0.041025641024379,0.6588413849660417,3094.9207717649256,0.9402484438120675,0.11905138531984442,0.3751942702038259,30368443.875760432,0.1665285904970632,40615.2686746988,55519.0
158,1039.4489674194258,576.9090105986694,1036.9779234218697,578.1445325974474,2.76271117696411,2899.0,0.8293834364514014,60.75460015659091,327.82149416293794,66.98584119829255,361.44421151298286,0.1025641025607263,0.6104970571285766,2863.3855541691432,0.9210599992841597,0.10369488455963964,0.39204125524642675,27019730.209450237,0.15507519594370914,41766.21179717144,57886.0
159,1273.13750850919,1007.0224642614023,1273.13750850919,1007.0224642614023,0.0,2938.0,0.5286590809440126,61.16189812646357,330.0192047677159,54.888882934005764,296.1710812017963,0.10256410256074876,0.4730585415464658,841.0773018465073,0.9599274787853245,0.033950182555409505,0.2853049786090513,128424349.99945489,0.2505021205291631,49413.069094622195,60852.0
160,448.0434874202045,490.4050187570368,446.8079654214264,489.16949675825873,1.7472919672822993,3239.0,0.8341635827128845,64.21855561593699,346.51240894914133,70.80507414064847,382.05214320033525,0.10256410256090824,0.5862960351888813,2650.40965153984,0.9233537705087369,0.09343296214991897,0.316226592608525,46630283.54620123,0.21622893942950497,41909.43686322939,56961.0
161,1156.71375046834,16.09404271262645,1156.71375046834,16.09404271262645,0.0,2669.0,0.6776776936177092,58.29473685418049,314.5484899598927,52.315789484520955,282.2871063742627,0.10256410256058374,0.5544627957110704,1945.2673876360734,0.9560107286083946,0.0571363276054797,0.34395540036592626,76159458.89365107,0.190735368287901,48191.163731734734,61859.0
162,684.860555791695,62.77328784724524,683.625033792917,60.302243849689106,2.7627111769641606,3699.0,0.5995111651475127,68.6273493293699,370.301510331894,62.99638733311391,339.917796663636,0.08205128204889092,0.5455376603961432,1305.5489597654232,0.9683714073051547,0.05095051763956661,0.32118443432201693,59583401.41236393,0.21134759133358497,40720.49472830495,58147.0
163,72.81321666045777,40.56239374362462,71.5776946616797,40.56239374362462,1.2355219987780686,2941.0,0.7916477021734253,61.19311645165748,330.187653543347,63.703603280443424,343.73381368871503,0.04102564102430009,0.539376519764822,1543.8956711350154,0.9654604660782403,0.05433497852775445,0.3385730431361233,43275635.5083471,0.19535724130227047,40946.78442706562,57022.0
164,475.13720570292725,967.2756140516752,473.90168370414915,964.804570054119,2.762711176964237,3326.0,0.7719049938939343,65.07530042795923,351.13525830819526,61.07066655546943,329.5269347199986,0.06153846153657033,0.5616273789351355,1620.5164779030276,0.9774817485903469,0.052986132390586145,0.32148568480516787,55267996.41745019,0.21105584082415263,40272.3442573662,56136.0
166,172.0044303250601,666.0042024439291,169.53338632750396,664.7686804451511,2.7627111769641606,2516.0,0.8645178734342741,56.599211077131365,305.3997211063177,61.24324890910112,330.4581597611951,0.08205128204838269,0.5887684909844808,2682.023774122563,0.9574273517436575,0.0768454572163548,0.3275066855524238,49079195.81676653,0.20533727832555365,42952.89785373609,58533.0
167,581.1129921259843,14.799212598425196,581.1129921259843,14.799212598425196,0.0,2540.0,0.6261320382552488,56.86851891536576,306.852860419098,52.202384030002406,281.6751898206079,0.0820512820483966,0.5083270944705689,1309.210688346681,0.962070802393725,0.042639476363266544,0.28739638617711527,112500267.13234147,0.2479514872479032,46901.29015748032,59796.0
168,259.56063730733723,880.0292696787299,262.03168130489337,882.500313676286,3.494583934564558,3188.0,0.47507165966204934,63.71096976671834,343.7735619963518,71.5523198918529,386.0841542420567,0.12307692307305941,0.5397804379765223,1470.7002113674973,0.9802560014328935,0.04635283157682395,0.4046787075660921,24009343.707821056,0.1471096159257848,38894.97396486826,56509.0
169,1520.228714524207,335.9770450751252,1520.228714524207,335.9770450751252,0.0,2396.0,0.6219493809041158,55.232978818686306,298.0277640992321,43.90313700972501,236.8938637711845,0.20512820512077748,0.4996306428080275,563.7182203337321,0.9912273563314012,0.019473717905308153,0.39134773455741334,51977844.21033856,0.15552722341191766,47588.03338898164,61174.0
171,684.1441016335118,724.8140045461332,686.615145631068,727.2850485436893,3.494583934564518,2575.0,0.8211524091638515,57.25898905580716,308.959770916996,61.95716251679646,334.3103162230058,0.0820512820484159,0.5051432538368066,1334.0033037676067,0.9788436309854148,0.03573184246635039,0.333501116791272,41035980.93535749,0.1998490708580952,40975.48349514563,55692.0
172,1381.9555318853588,271.70455449930944,1379.4844878878027,272.94007649808754,2.7627111769641353,2353.0,0.797860015649509,54.73511348998774,295.34136742268055,52.489570372449776,283.2247985027757,0.041025641024142044,0.5860322896054218,2165.83383752335,0.9687142144139215,0.06562230232024914,0.41745996644661476,24753268.59310702,0.13954392765177423,39782.617084572885,54446.0
173,1251.5778935082883,928.0279239174423,1250.3423715095103,928.0279239174423,1.2355219987780401,2471.0,0.530989640156468,56.09077388519958,302.6562804529765,60.69309379372878,327.4896162850156,0.08205128204835639,0.5136732201683643,1427.4393270615471,0.9397410929001127,0.05919696856617771,0.2783118792070069,68710254.24531204,0.259309132922855,39233.41197895589,60041.0
175,417.2392523364486,1009.4359813084112,417.2392523364486,1009.4359813084112,0.0,2140.0,0.6306211085080464,52.198971500722585,281.65677639274395,46.8452308339818,252.76890189092404,0.10256410256017294,0.5655338435039677,1982.1627502151246,0.961491154635439,0.058834480724988196,0.3465857835180967,70045098.60929228,0.1885288570838872,46232.21121495327,58614.0
176,1083.6541560758849,698.7655591951334,1079.9475900795508,698.7655591951334,3.7065659963341204,2137.0,0.7272084642581784,52.162370604670976,281.4592841798018,46.81238387598677,252.5916652895657,0.10256410256017016,0.48644990974383673,682.6086194052684,0.9770319736711882,0.028064089483881303,0.3160294106239318,59856396.746165,0.21642624590721354,39402.62891904539,55771.0
177,12.610977371208474,629.1372171401059,12.610977371208474,629.1372171401059,0.0,2077.0,0.5884543999865024,51.42488244434724,277.4799234396822,42.98592737655692,231.94475651624714,0.1641025640961819,0.6236134269466836,1591.4371615159953,0.9835410071708982,0.04072788433194126,0.3552060695879671,67369923.5351831,0.1815267208581156,46493.06981222918,60087.0
178,187.88282352941175,11.968941176470588,187.88282352941175,11.968941176470588,0.0,2125.0,0.2979488507310882,52.01570947860099,280.6679256759196,61.618609690035015,332.4835427237816,0.1846153846082861,0.5897444363054395,1513.0181328955543,0.9866607090232105,0.03696256707203139,0.23757791945447965,194868441.46054542,0.32091453713214363,50152.53411764706,64273.0
